age,workclass,fnlwgt,education.num,marital.status,race,sex,hours.per.week,native.country,income
21,-1,123983,10,0,2,1,10,0,1
23,0,204641,6,0,0,1,50,1,1
74,-1,192413,15,0,0,1,40,1,1
44,0,33155,16,0,0,1,45,1,1
35,0,406051,16,0,0,0,80,1,0
20,-1,203353,10,0,0,0,40,1,1
36,0,306567,9,1,0,0,40,1,0
34,0,111415,9,1,0,1,70,1,1
36,0,201769,7,0,1,1,40,1,0
33,0,55176,4,1,0,1,40,1,1
43,1,323627,10,0,0,0,12,1,1
21,0,313873,3,0,0,1,40,0,1
46,1,102308,9,0,0,1,40,1,1
38,0,108140,14,1,0,1,50,1,0
44,0,182402,9,1,0,1,40,1,0
56,-1,216636,8,1,0,1,40,1,1
22,0,141003,11,0,0,1,30,1,1
20,0,161922,9,0,0,1,43,1,1
39,0,19914,10,0,3,0,40,1,1
52,1,192386,14,1,0,1,40,1,1
20,0,177287,9,0,0,0,38,1,1
51,-1,136836,12,0,1,0,30,1,1
56,0,169133,9,1,0,1,50,0,1
47,0,180551,10,1,0,1,50,1,1
40,1,240504,12,1,0,1,40,1,0
28,-1,211032,7,0,0,1,40,0,1
36,0,152621,10,1,0,1,40,0,0
26,0,142914,12,1,0,0,75,1,1
31,1,386331,9,1,1,1,50,1,1
61,-1,32423,9,1,0,0,40,1,1
41,1,26892,13,0,0,1,40,1,1
48,1,242923,9,1,0,0,40,1,0
70,-1,148065,10,1,0,1,4,1,0
37,0,208358,10,1,0,1,40,1,0
39,0,257942,13,1,0,1,60,1,0
49,1,186539,14,1,0,1,40,1,0
33,0,177331,11,1,1,1,40,1,1
18,0,294253,9,0,0,0,27,1,1
44,0,265266,6,1,0,1,40,1,1
41,0,124692,10,1,0,1,40,1,0
49,0,204629,13,1,0,1,40,1,0
58,0,314153,9,1,0,1,40,1,0
37,0,172232,9,0,1,0,30,1,1
26,0,201481,13,0,0,0,40,1,1
52,0,25826,6,1,0,1,47,1,0
27,0,255582,9,0,0,0,40,1,1
39,0,98776,10,0,0,1,50,1,0
44,0,175641,7,1,0,1,40,1,0
19,-1,48393,10,0,0,1,84,1,1
31,0,236861,9,1,0,1,60,1,1
41,1,58930,13,0,0,0,40,1,1
23,0,54012,9,1,0,1,60,1,1
67,0,224984,9,0,0,0,16,0,0
38,0,184655,9,1,0,1,48,1,1
43,0,69333,9,1,0,1,48,1,1
34,0,202498,8,1,0,1,40,0,1
40,0,174373,13,1,0,1,50,1,0
39,0,111268,13,0,0,0,40,1,1
58,1,129786,6,1,0,1,40,1,1
50,0,211319,13,1,0,1,50,1,0
30,0,101266,9,1,0,1,40,1,1
26,0,149734,9,0,1,0,40,1,1
25,0,121102,12,0,0,0,30,1,1
32,0,236543,8,0,0,1,54,0,1
32,0,106014,10,1,0,1,50,1,0
28,1,158834,14,1,0,1,50,1,0
56,0,164332,9,1,0,0,15,1,1
29,1,152461,13,0,0,0,42,1,1
21,-1,148509,10,0,0,0,30,1,1
58,0,209438,10,0,1,0,40,1,1
28,-1,209205,10,1,0,1,40,1,0
43,1,77370,9,1,0,1,40,1,1
21,0,202871,9,0,0,1,44,1,1
36,0,222584,9,0,1,0,40,1,1
57,1,339163,10,0,0,0,40,0,1
65,-1,22907,4,1,0,1,40,1,1
41,0,77373,10,1,0,1,65,1,0
27,0,196044,10,1,0,1,60,1,1
37,0,175130,9,0,0,0,45,1,1
48,0,169324,9,0,1,0,32,0,1
59,0,168569,15,0,0,1,50,1,1
22,0,254547,10,0,1,0,30,0,1
48,0,193075,9,0,0,0,20,1,1
52,1,246197,9,1,0,1,40,1,1
26,0,34393,10,0,0,0,40,1,1
22,1,34029,13,0,0,0,20,1,1
64,0,253759,9,0,0,1,3,1,1
30,0,128016,13,0,0,0,55,1,1
51,1,96190,10,1,0,0,40,1,1
24,0,128061,9,0,0,0,15,1,1
41,0,56795,14,1,0,0,45,0,1
40,0,216116,5,0,1,0,40,0,1
23,0,82889,10,0,0,0,16,1,1
50,0,162327,10,1,0,1,50,1,1
57,0,124852,10,0,1,1,40,1,1
35,0,214896,9,0,0,0,45,1,1
48,0,238360,13,0,2,0,40,0,1
43,1,209899,14,0,1,0,47,1,0
40,-1,277488,9,0,0,1,84,1,1
43,0,221550,14,0,0,0,30,0,1
43,0,150528,14,1,0,1,40,1,0
26,0,116044,7,0,0,1,50,1,1
52,-1,162381,9,0,0,1,40,1,1
48,0,171095,12,0,0,0,40,0,1
38,-1,299036,13,1,0,1,55,1,0
47,0,145290,9,1,0,1,45,1,1
45,0,101452,14,1,0,1,60,0,0
29,0,446559,12,1,0,0,50,1,1
18,-1,42293,6,0,0,0,30,1,1
41,1,70884,9,1,0,1,40,1,1
17,0,244523,6,0,0,1,20,1,1
39,0,77146,13,1,0,1,50,1,0
35,-1,233533,13,0,0,1,65,1,1
52,0,46788,13,0,0,1,25,1,1
32,0,44675,16,1,0,1,65,1,0
23,0,203003,4,0,0,1,25,0,1
55,1,238192,9,1,0,1,40,1,0
46,0,269284,12,0,0,0,40,1,1
30,0,30290,9,0,0,0,40,1,1
57,1,170066,9,1,0,1,25,1,0
20,0,258430,10,0,0,0,19,1,1
38,-1,312232,10,1,0,1,50,1,0
49,-1,109705,10,0,0,0,32,1,1
20,0,166527,10,0,4,0,20,1,1
23,0,218782,6,0,4,1,40,1,1
77,-1,152900,3,1,0,1,20,1,1
54,0,315804,9,0,0,1,40,1,1
56,0,204049,10,1,0,1,50,1,0
19,1,27433,8,0,0,0,30,1,1
17,0,242718,7,0,0,1,12,1,1
31,-1,149726,9,1,0,1,50,1,1
28,0,181291,13,0,0,0,50,1,0
20,0,79691,9,0,0,1,40,1,1
27,0,274964,13,0,0,1,65,1,1
32,0,185732,7,0,0,0,40,1,1
17,-1,250541,7,0,1,1,8,1,1
36,-1,233533,10,1,0,1,60,1,0
57,0,361324,6,1,0,1,40,1,1
23,0,308498,10,0,0,1,15,1,1
35,0,110538,9,0,0,1,70,1,1
20,0,189148,9,1,0,1,48,1,1
50,0,192964,9,0,0,0,65,1,1
23,0,615367,13,0,0,0,40,1,1
27,1,122660,13,0,1,0,40,1,1
33,1,174171,10,0,0,1,12,1,1
47,0,212120,13,1,0,1,45,1,0
24,0,285457,9,0,0,1,40,1,1
37,0,167396,9,1,0,1,40,0,1
17,0,117549,6,0,1,0,12,1,1
31,0,73796,10,0,0,0,30,1,1
36,0,246449,10,1,0,1,60,1,0
59,0,328525,9,1,0,1,15,1,1
47,0,155659,10,1,0,1,55,1,0
66,-1,102663,4,1,0,1,50,1,1
34,0,516337,7,1,0,1,40,0,1
44,0,408531,9,0,0,0,40,1,0
24,0,214542,10,0,0,1,60,0,1
35,0,225750,13,0,0,0,32,1,1
60,0,36077,4,1,0,1,40,1,1
26,0,177929,13,0,0,1,48,1,1
35,0,204527,14,0,0,1,50,1,0
44,0,90688,9,0,2,0,45,0,1
32,1,175931,9,1,0,1,40,1,1
32,0,227931,13,0,0,0,40,1,1
27,0,205188,6,1,0,1,40,1,1
26,0,165673,9,1,0,1,40,1,1
20,0,218178,9,0,0,1,40,1,1
50,0,192982,9,1,0,1,40,1,0
22,0,41837,10,0,0,1,25,1,1
36,1,32587,10,1,3,1,40,1,1
47,0,387468,10,1,0,1,40,0,0
59,1,293971,10,1,0,1,40,1,0
42,0,77373,10,1,0,1,38,1,1
28,0,138692,13,1,0,1,40,1,0
26,0,176146,3,0,4,1,35,0,1
32,-1,190290,9,1,0,1,40,0,1
23,0,407684,5,0,0,0,40,0,1
35,0,224512,14,1,0,1,55,1,0
41,0,144947,13,0,1,0,40,1,1
19,0,187161,10,0,0,0,25,1,1
37,0,116960,13,0,0,1,45,1,0
54,1,178356,5,1,0,1,40,1,1
36,0,89508,10,0,0,1,50,1,1
73,0,77884,9,1,2,1,40,0,1
26,0,193945,12,0,0,1,45,1,1
28,0,98010,10,1,0,0,40,1,1
70,0,304570,13,0,2,1,32,0,1
40,0,222756,10,1,0,1,40,1,0
54,-1,42924,10,1,0,1,50,1,1
19,0,223648,7,0,0,1,20,0,1
21,0,294295,9,0,0,1,40,1,1
44,0,215468,13,0,1,0,7,1,1
35,0,379959,9,0,0,0,40,1,1
58,1,294313,10,1,1,0,55,1,1
66,-1,197816,13,1,0,1,40,1,0
59,-1,119344,6,1,0,0,36,1,1
35,0,167140,13,1,0,1,40,1,1
55,0,201112,9,0,1,0,40,1,1
73,0,198526,9,0,0,0,32,1,1
57,-1,220789,9,1,0,1,45,1,0
38,0,146398,9,0,1,0,24,1,1
32,0,245487,3,1,3,1,40,0,1
32,0,113504,13,1,0,1,40,1,0
68,0,107910,9,0,0,0,40,1,1
41,0,247082,9,0,0,1,50,1,1
60,0,178312,9,1,0,1,65,1,0
52,-1,283079,9,0,0,1,50,1,1
37,-1,80324,9,1,0,1,60,1,0
30,0,24292,13,1,0,1,45,1,0
30,0,342709,9,1,0,1,40,1,1
38,1,162613,14,0,0,0,60,1,1
55,0,320835,13,1,0,1,50,1,0
26,0,322614,1,1,0,1,40,0,1
23,0,235071,10,0,0,1,50,1,1
29,0,385092,10,0,0,0,36,1,1
18,0,187240,7,0,0,1,18,1,1
44,1,208528,12,1,0,1,30,1,1
36,0,233571,10,0,0,0,4,1,1
19,0,198320,9,0,0,0,45,1,1
32,0,152940,10,1,0,1,40,1,0
37,0,114765,10,0,0,0,40,1,1
28,0,287268,10,0,0,1,35,1,1
54,0,227832,8,1,0,1,40,1,1
35,0,162256,11,0,0,0,40,1,1
62,0,290754,6,0,0,0,40,1,1
28,0,188711,13,0,0,1,20,1,1
75,-1,260543,6,0,2,0,1,0,1
33,0,189843,4,1,0,1,40,1,1
46,0,393715,10,1,0,1,50,1,0
41,1,210094,9,0,0,0,40,1,1
37,0,193855,9,1,0,1,50,1,1
37,0,224947,11,0,0,1,40,1,1
42,-1,170721,9,1,0,1,40,1,1
37,0,31023,9,1,0,1,45,1,1
49,0,146268,10,1,0,1,40,1,1
28,0,45613,10,0,0,0,40,1,1
47,0,111961,9,1,1,0,30,1,1
39,-1,363418,13,0,0,1,35,1,1
68,0,170376,13,1,0,1,40,1,0
33,0,111567,14,1,0,1,45,0,0
50,0,185846,9,1,0,1,40,1,1
32,0,120426,9,0,0,0,40,1,1
22,0,51262,9,0,0,1,40,1,1
47,0,276087,11,1,0,1,26,1,1
74,-1,272667,12,0,0,0,20,1,1
44,0,203897,13,1,0,0,40,0,1
51,0,228516,9,1,0,1,45,0,1
62,0,143943,13,0,0,0,7,1,1
21,0,204596,12,0,0,0,8,1,1
60,0,145995,13,1,0,1,40,1,0
49,0,171301,9,1,1,0,40,1,1
18,0,478380,7,0,0,0,25,1,1
23,0,84648,10,0,0,0,25,1,1
50,0,133963,13,1,0,0,40,1,0
39,-1,34378,9,1,0,1,50,1,1
39,1,203482,14,1,0,1,40,1,0
47,0,287480,10,1,0,1,40,1,1
41,-1,139916,11,1,4,1,84,0,1
58,0,177368,9,1,0,1,40,1,0
34,0,242984,13,0,0,1,40,1,1
61,-1,171840,9,0,0,0,16,1,1
33,0,136331,9,1,0,1,40,1,1
63,-1,257659,14,0,0,0,3,1,1
33,1,248346,12,1,0,1,50,1,1
32,1,83413,13,1,0,1,35,1,0
36,0,252231,1,0,1,1,40,0,1
31,0,169002,9,1,0,1,55,1,1
20,0,117476,10,1,0,1,40,1,1
44,1,218062,10,0,1,0,40,1,1
34,0,54850,13,0,0,1,50,1,1
37,0,120590,9,1,0,1,45,1,0
21,0,83141,9,0,0,1,53,1,1
42,0,113770,9,1,0,0,40,1,1
19,0,203061,10,0,0,0,25,1,1
18,0,212370,9,1,0,1,25,1,1
62,0,226733,9,1,0,1,40,1,0
27,0,377680,11,0,0,1,50,1,1
21,0,113163,10,0,0,1,50,1,1
20,0,259496,10,0,0,0,20,1,1
40,0,255675,10,1,0,1,40,1,0
78,-1,59583,4,1,0,1,25,1,1
26,0,33939,10,0,0,1,20,1,1
22,0,223515,13,0,0,1,20,1,1
27,0,118799,9,0,0,0,40,1,1
23,0,189072,13,0,1,0,45,1,1
60,-1,376133,9,1,0,0,15,1,0
37,0,177895,10,1,0,0,40,1,1
18,0,100875,7,0,0,0,28,1,1
60,-1,44915,14,0,0,0,10,1,1
30,0,78530,9,0,0,1,40,1,1
33,0,268127,9,0,1,0,40,1,1
37,0,171150,9,1,0,1,50,1,0
41,0,49797,9,1,0,1,40,1,1
30,1,46144,9,1,0,0,38,1,1
47,0,254367,10,1,0,1,50,1,0
25,0,106889,9,1,0,0,30,1,1
32,0,186824,13,1,0,1,40,1,0
29,0,130856,10,1,0,1,60,1,1
40,0,283724,5,0,1,1,49,1,1
17,0,126832,6,0,0,1,30,1,1
28,0,223751,10,1,0,1,40,1,0
46,0,120131,13,1,0,1,30,1,0
38,0,351299,10,1,1,1,50,1,1
28,0,185127,10,0,0,1,54,1,1
21,0,30039,10,0,0,1,40,1,1
58,0,235624,11,1,0,1,40,0,0
40,0,145504,9,1,1,1,40,1,1
53,0,238481,11,1,0,1,40,1,1
50,0,138852,14,1,0,1,50,1,0
38,0,227945,14,1,0,1,65,1,0
34,0,301591,9,0,0,0,35,1,1
23,0,413345,13,0,0,0,60,1,1
36,-1,36270,9,1,0,1,65,1,0
50,0,144968,9,0,0,1,15,1,1
32,0,105938,9,0,1,0,20,1,1
44,0,230684,13,1,0,1,50,1,0
58,0,111625,13,0,0,1,40,1,0
29,0,173851,9,1,0,1,40,1,1
46,0,167882,9,0,0,0,43,1,1
41,0,323790,9,0,0,1,55,1,1
31,0,123397,9,1,0,0,35,1,0
41,0,225193,9,1,0,1,40,1,1
55,0,238638,9,1,0,1,40,1,0
44,0,193524,10,1,0,1,40,1,1
36,0,137421,8,0,2,1,45,0,1
56,0,143266,10,1,0,1,40,1,0
53,0,347446,5,1,1,1,40,1,1
29,0,250967,11,1,0,1,40,1,1
54,1,184620,14,0,0,0,40,1,1
23,0,38151,7,0,0,1,40,0,1
17,0,187308,6,0,0,0,15,1,1
48,0,345831,9,0,0,1,40,1,1
24,0,140001,9,0,0,1,35,0,1
33,0,217235,9,1,0,1,20,1,1
29,0,221977,10,1,0,0,40,1,0
44,0,144778,10,0,0,1,45,1,0
65,0,213477,14,0,0,1,28,1,1
54,0,182854,9,1,0,1,45,1,1
44,0,54310,14,1,0,1,40,1,0
17,0,57723,7,0,0,1,30,1,1
32,0,230420,9,0,0,1,45,1,1
43,-1,180599,9,0,0,1,35,1,1
52,0,145271,13,1,2,1,40,1,1
36,0,146412,10,0,0,0,40,1,1
37,0,34173,13,0,0,0,40,1,1
40,0,151365,9,0,0,0,40,1,1
39,0,269722,13,1,0,1,70,1,1
36,0,82743,12,0,0,1,55,0,1
21,-1,403860,10,0,0,1,40,1,1
33,1,37546,15,1,0,0,40,1,0
75,-1,165968,11,0,0,0,30,1,1
22,0,138768,9,0,0,1,40,1,1
45,0,199058,13,1,0,1,48,0,1
35,0,62333,13,0,0,0,40,1,1
18,0,210932,9,0,0,0,40,1,1
45,1,197332,13,0,0,1,40,1,1
25,0,96268,7,0,0,0,40,1,1
60,0,128367,10,0,0,1,42,1,1
33,0,343925,9,0,1,1,40,0,1
36,-1,125933,15,0,0,1,55,1,0
67,-1,132626,10,1,0,1,6,1,1
19,0,146679,10,0,1,1,30,1,1
32,0,288273,13,1,0,1,70,0,1
60,-1,264314,10,1,0,1,35,0,1
29,0,351324,13,0,0,0,40,1,1
26,0,205428,10,1,0,1,45,1,1
21,0,211601,10,0,1,0,40,1,1
17,0,394176,6,0,0,1,20,1,1
28,0,339897,2,1,0,1,43,0,1
59,0,205759,16,0,0,1,50,1,1
46,-1,225456,9,1,0,1,40,1,1
41,0,252058,13,0,0,1,40,1,1
83,0,195507,9,0,0,1,55,1,1
60,-1,123218,10,1,0,1,40,1,1
24,0,241523,9,1,0,1,45,1,0
41,0,308296,9,1,0,0,20,1,1
78,-1,135839,9,0,0,0,20,1,1
42,0,168515,11,0,0,0,40,1,1
22,-1,189203,12,0,0,1,15,1,1
29,0,205903,9,0,0,1,40,1,1
34,0,176185,13,0,0,1,40,1,1
72,1,39110,7,0,0,0,8,0,1
46,0,108699,10,0,0,0,40,1,1
24,0,113936,13,0,0,1,40,1,1
36,0,179468,9,0,0,1,40,1,1
45,0,197418,10,0,0,0,48,1,1
18,0,365683,9,0,0,0,16,1,1
49,0,188823,9,0,0,1,42,1,1
43,1,269733,9,0,0,1,40,1,1
64,-1,165667,16,1,0,1,60,0,0
20,-1,81853,10,0,2,0,15,1,1
41,0,373469,12,1,0,1,40,1,1
24,0,35603,10,0,1,1,40,1,1
52,0,163678,9,1,0,1,55,1,1
42,1,213019,14,0,0,0,40,1,0
40,0,346847,11,0,0,0,40,1,1
28,-1,51461,9,1,0,1,40,1,1
44,0,63042,13,0,0,0,50,1,0
40,0,103395,10,1,0,1,45,1,0
29,0,204984,9,1,0,1,40,1,0
24,0,223367,7,0,0,1,40,1,1
28,0,107389,9,0,0,1,32,1,1
27,0,221366,10,1,0,1,50,1,0
43,0,557349,6,1,0,1,40,0,1
51,1,194475,10,0,0,0,40,1,1
60,-1,210827,13,1,0,1,40,1,0
59,0,66356,4,0,0,1,40,1,1
25,-1,202480,12,0,0,1,45,1,1
47,-1,88500,9,1,0,1,35,1,1
43,0,241928,9,0,1,0,32,1,1
27,0,126060,13,0,0,0,40,1,1
54,-1,206964,10,1,0,1,40,1,0
32,0,73585,11,1,0,1,40,1,1
50,-1,30653,14,1,0,1,98,1,1
50,1,320386,12,0,0,0,40,1,1
19,-1,46400,10,0,0,0,24,1,1
33,0,91811,9,0,0,1,40,1,1
40,0,289403,13,0,1,1,35,1,1
30,0,77143,13,0,1,1,40,0,1
32,0,194740,13,1,0,1,40,1,0
26,0,233777,9,1,0,1,40,1,0
52,0,185407,9,1,0,1,40,0,1
42,0,219288,4,0,0,1,40,1,1
47,-1,331650,9,1,0,0,8,1,0
47,1,148171,16,0,0,1,50,0,0
45,0,329144,10,1,0,1,40,1,0
39,0,174242,13,1,0,1,60,1,0
57,-1,376230,14,1,0,1,40,1,0
24,0,255474,7,1,0,1,40,1,1
42,1,125461,13,0,0,1,35,1,1
42,0,144995,1,0,0,1,25,1,1
35,0,92028,14,1,0,1,50,1,0
17,0,268276,8,0,0,1,12,1,1
35,0,182074,9,0,0,1,35,1,1
30,0,296509,4,0,0,1,45,0,1
20,0,124751,10,0,0,0,24,1,1
31,1,59969,9,1,0,0,35,1,1
52,1,124793,8,1,0,1,40,1,1
37,0,124293,10,1,0,1,50,1,1
21,0,174907,12,0,0,0,32,1,1
27,0,126730,9,0,0,0,40,1,1
38,0,107125,10,0,0,1,60,1,1
25,0,122756,7,0,1,1,35,1,1
35,1,231180,9,1,0,1,45,1,1
35,-1,226379,9,1,0,0,25,1,1
60,0,63296,14,0,1,1,40,1,1
23,0,244771,10,0,1,0,20,0,1
31,0,169589,14,0,0,1,30,1,1
38,0,193961,10,1,2,1,40,0,0
19,0,236570,9,0,0,0,16,1,1
32,-1,134727,9,1,0,1,40,1,1
46,0,102771,14,1,0,1,40,1,0
24,0,51799,9,1,1,0,40,1,1
47,0,219632,3,1,0,1,40,0,1
38,0,206535,10,0,0,0,50,1,1
36,0,732569,5,0,0,0,40,1,1
61,0,159822,4,1,0,1,40,0,0
59,-1,81107,10,1,0,0,80,1,0
22,0,50136,3,1,0,1,40,0,1
35,0,81280,13,1,0,1,65,0,0
62,0,370881,12,0,0,0,7,1,1
59,0,135617,7,1,0,1,40,1,1
28,1,341709,9,0,0,1,40,1,1
30,0,186420,13,0,0,0,35,1,1
27,0,185647,9,1,0,1,50,1,0
65,-1,37170,4,1,0,1,20,1,1
30,0,149787,10,1,0,1,40,1,1
35,0,127306,11,0,0,0,40,1,0
36,0,91275,10,0,2,0,40,1,1
24,0,248533,10,0,1,0,40,1,1
39,0,191502,11,1,0,1,40,1,1
38,0,187870,15,1,0,1,90,1,0
17,-1,341395,6,0,1,1,20,1,1
26,-1,133373,13,0,0,1,44,1,1
53,1,104501,16,1,0,1,40,0,0
43,0,176138,13,1,0,1,50,1,1
51,-1,135102,9,1,0,1,65,1,1
49,1,275074,13,1,0,1,60,1,1
51,1,166461,16,1,1,0,40,1,0
28,0,246974,9,0,0,1,40,1,1
50,1,168672,14,1,0,0,40,1,0
51,-1,25932,9,1,0,1,60,1,1
64,-1,113929,9,1,0,1,35,1,1
49,0,268022,13,1,0,1,50,1,0
54,0,86837,9,1,2,1,40,1,0
36,0,226947,13,1,0,1,40,1,0
21,0,170456,10,0,0,1,35,0,1
34,0,263307,13,0,1,1,45,0,1
27,1,271243,10,0,1,1,40,0,1
45,-1,34446,9,1,0,1,50,1,1
47,0,98012,14,1,0,0,40,1,0
21,0,143062,10,0,0,1,32,1,1
60,0,175273,9,0,0,0,40,1,1
51,0,320513,4,1,1,1,50,0,1
36,0,203482,12,1,0,1,40,1,0
21,1,32639,10,0,0,1,20,1,1
50,0,204838,9,0,0,0,38,1,1
42,0,125461,13,0,0,1,40,1,1
51,0,82566,9,1,0,1,50,1,1
29,0,490332,10,1,0,1,45,1,0
57,0,303986,3,0,0,1,40,0,1
19,0,189574,9,0,0,0,30,1,1
23,0,60331,9,0,0,1,40,1,1
34,0,299635,14,1,0,1,50,1,0
37,0,191524,11,0,0,0,38,1,1
26,0,339324,9,1,0,1,96,1,1
26,0,55743,9,0,1,0,30,1,1
32,0,101709,13,1,2,1,40,1,0
36,-1,241998,10,1,0,1,20,1,0
37,1,397877,13,1,0,1,40,1,0
33,0,159303,9,0,0,0,40,1,1
62,0,210935,9,1,0,1,20,1,1
29,0,59231,10,1,0,1,42,1,1
47,-1,159869,16,1,0,1,50,1,1
46,0,336984,9,0,0,1,17,1,1
46,1,125892,10,1,0,1,40,1,0
54,0,198546,14,0,0,0,38,1,1
19,1,56424,8,0,1,1,20,1,1
31,1,166626,9,1,0,1,40,1,0
21,0,285127,9,0,1,0,40,1,1
23,0,182812,10,0,0,0,40,0,1
33,0,403468,9,1,0,0,40,0,1
37,0,31368,10,1,0,1,40,1,1
35,0,140564,13,1,0,1,40,1,0
22,0,189277,9,0,1,0,40,1,1
65,-1,111916,9,1,0,1,40,1,1
38,0,278924,13,1,0,1,50,1,0
39,0,117166,6,1,0,1,40,1,1
18,0,133654,9,0,0,0,40,1,1
51,-1,192973,13,1,1,1,40,1,0
21,0,202373,10,0,1,1,25,1,1
59,0,202682,9,1,0,1,40,1,1
80,0,87518,10,0,0,1,60,1,1
38,0,110607,9,0,0,1,32,1,1
42,0,37937,13,1,0,1,55,1,0
50,0,137253,13,1,0,0,40,1,0
32,0,193042,13,1,0,1,44,1,1
46,1,192323,10,1,0,1,38,1,0
65,0,243858,9,0,0,0,15,1,1
20,0,219122,10,0,0,1,40,1,1
23,1,61743,3,0,0,1,35,1,1
59,0,158776,5,1,0,1,40,1,1
71,0,228806,5,0,1,0,6,1,1
30,0,186346,13,0,0,0,50,1,1
60,1,232618,9,1,0,1,40,1,1
58,0,137547,13,1,2,1,40,0,1
30,1,47085,6,1,0,1,40,1,1
33,-1,80933,9,1,0,1,60,1,1
20,0,147884,9,0,0,0,40,1,1
23,1,212803,13,0,0,0,35,1,1
51,0,205100,10,0,0,0,45,1,0
24,-1,376474,9,1,0,1,40,1,1
47,1,51579,10,1,0,1,50,1,1
39,0,225605,9,1,0,1,24,1,1
44,0,298885,9,1,0,1,40,1,1
29,0,196116,15,0,0,0,72,1,1
25,0,231638,10,0,0,0,24,1,1
42,0,341638,7,0,0,1,40,1,1
31,1,26401,14,0,0,0,25,1,1
49,0,124356,13,1,0,1,60,1,0
52,1,22428,13,1,0,1,60,1,0
44,-1,109912,13,1,0,0,16,1,0
19,0,39026,9,0,0,1,30,1,1
25,0,216583,13,1,0,1,43,1,1
43,0,254146,10,1,0,1,40,1,0
23,0,361481,6,1,0,1,40,0,1
46,0,150499,12,1,0,1,40,1,1
32,-1,173314,11,1,4,1,60,1,1
56,0,178202,10,1,0,1,40,1,1
28,0,130856,6,1,0,1,36,1,1
80,-1,107762,9,0,0,1,24,1,1
42,0,33155,9,1,0,1,45,1,1
18,0,188616,7,0,0,1,15,1,1
17,0,198146,7,0,0,0,15,1,1
31,0,232475,10,1,0,1,40,1,1
33,0,176711,13,1,0,1,40,0,1
62,-1,197286,9,1,0,1,40,1,1
25,0,352057,9,0,0,1,65,1,1
23,0,442274,8,0,0,1,40,1,1
45,0,140644,9,1,0,1,40,1,1
52,0,74660,14,1,0,1,40,1,1
58,0,147989,9,1,0,1,40,1,0
32,0,227669,10,0,1,0,40,1,1
74,0,188709,15,1,0,1,50,1,0
24,-1,189148,10,0,0,1,40,1,1
28,0,314659,10,0,0,1,42,1,1
61,-1,503675,10,1,1,1,60,1,0
21,-1,149704,9,0,0,0,40,1,1
60,1,234854,16,1,0,1,40,1,0
75,1,31195,9,0,0,0,20,1,1
67,-1,37170,4,0,0,1,3,1,1
18,0,107277,7,0,0,0,20,1,1
43,0,972354,10,1,0,1,48,1,1
50,-1,257117,5,1,0,1,50,1,1
20,0,24967,9,0,0,1,47,1,1
26,1,326033,13,0,0,0,80,1,1
60,1,198815,12,1,0,1,20,0,1
49,0,193047,9,1,0,1,45,1,0
27,0,50132,10,0,0,1,50,1,1
40,-1,335549,15,0,0,1,45,1,0
48,0,173243,16,1,0,1,45,1,0
41,0,178002,9,1,0,0,40,1,0
63,-1,310396,5,1,0,1,40,1,0
42,1,70655,9,1,0,1,44,1,1
37,-1,27997,9,0,0,1,50,1,1
53,0,64322,9,1,0,1,40,1,1
23,0,197387,3,1,0,1,40,0,1
21,-1,509629,10,0,0,0,35,1,1
57,0,116878,2,1,0,1,40,0,1
41,-1,223671,9,1,0,1,55,1,0
35,0,174308,10,0,0,1,40,1,1
18,-1,97474,9,0,0,0,20,1,1
48,0,62605,9,0,0,0,35,1,1
54,-1,121761,9,1,2,1,50,0,1
39,-1,336793,14,1,0,1,55,1,0
19,0,27433,7,0,0,1,40,1,1
40,0,238329,13,0,0,0,45,1,1
35,1,49352,10,0,0,0,38,1,1
35,0,119098,16,1,0,1,40,1,0
37,-1,97986,12,1,0,1,68,1,1
24,0,488541,10,0,1,0,35,1,1
44,1,185832,13,1,0,1,46,1,0
25,0,154863,9,0,1,1,35,1,1
48,-1,162236,14,0,0,0,40,0,0
41,0,197093,13,0,1,1,40,1,1
37,0,233571,11,1,0,0,37,1,0
44,0,165815,9,1,0,1,60,1,0
26,0,179633,9,0,0,1,40,1,1
42,1,167581,13,0,0,0,40,1,1
34,0,192900,10,1,0,1,40,1,0
23,0,214542,10,0,0,1,40,1,1
38,0,65466,13,0,0,0,50,1,1
41,0,175642,10,0,0,0,40,1,1
64,-1,193043,9,1,0,1,40,1,1
56,0,111218,9,1,0,1,60,1,1
51,0,224763,4,1,0,1,40,0,1
34,0,112139,9,1,0,1,40,1,1
38,0,154669,9,0,0,1,60,1,1
34,0,113543,14,0,0,1,40,1,1
38,-1,114835,13,1,0,0,60,1,0
68,-1,38317,2,0,0,0,20,1,1
29,0,406826,13,0,0,0,45,1,1
40,0,199303,9,1,0,1,40,1,1
19,0,374262,8,0,0,1,20,1,1
42,-1,195124,9,1,0,1,60,0,1
26,0,272669,13,0,2,1,20,0,1
59,0,189664,10,1,0,1,40,1,1
70,0,184176,9,0,0,0,28,1,1
19,0,318822,9,0,0,0,40,1,1
57,0,133902,9,0,0,0,45,1,1
41,0,82319,8,1,0,0,10,1,1
43,0,184625,9,1,0,0,40,1,0
43,0,233851,13,0,0,0,40,1,1
23,1,203078,10,1,1,1,40,1,1
32,-1,45796,9,1,0,1,45,1,1
35,-1,164866,6,0,0,1,99,1,1
17,0,95909,7,0,0,1,12,1,1
55,-1,193374,9,0,0,1,40,1,1
33,1,339388,12,0,0,1,40,1,1
